co_ref,prospect_renewal_date,cutoff_date,renewal_year,churn_14,prospect_outcome,tenure_years,payment_method,band,proforma_auto_renewal,proforma_world_pay_token,total_spent,avg_payment,num_payments,last_payment_date,days_since_last_payment,total_calls,last_call_date,price_discussions,discount_requests,calls_last_7,calls_last_14,calls_last_30,days_since_last_call,recent_call_ratio,total_cc_calls,last_cc_call,total_complaints,customer_issues,pricing_mentions,avg_cc_sentiment,cc_calls_last_30,days_since_last_cc_call,repeat_call_ratio,total_interactions,interactions_14_days,pre_renewal_interactions,complaints,negative_experience,support_issues,financial_stress,price_dissatisfaction,avg_sentiment,agent_followups,last_moment_engagement_ratio,engagement_score
AG6811,2026-02-06,2026-01-23,2026,0,Won,8.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,0.0,1.0,1.0,0.0,0.0,75.0,8.0,0.4,4
MY8012,2025-11-06,2025-10-23,2025,0,Won,5.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,10.0,2025-10-13,0.0,0.0,0.0,1.0,1.0,10.0,0.1,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,1.0,1.0,1.0,0.0,50.0,7.0,0.3333333333333333,2
CQ2551,2026-02-05,2026-01-22,2026,0,Won,7.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2026-01-19,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,5
PJ6356,2026-02-05,2026-01-22,2026,0,Won,6.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,3.0,2025-02-06,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.2,3
HH6845,2025-11-05,2025-10-22,2025,0,Won,6.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,3.0,2025-10-21,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,0.0,0.0,1.0,1.0,76.66666666666667,0.0,0.3333333333333333,3
II1617,2026-02-07,2026-01-24,2026,0,Won,6.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,0.0,1.0,1.0,0.0,0.0,80.0,3.0,0.5,4
WL6238,2025-12-05,2025-11-21,2025,0,Won,12.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-11-13,0.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,50.0,8.0,0.3333333333333333,2
YH7194,2025-12-04,2025-11-20,2025,0,Won,7.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-11-07,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0.0,0.0,0.0,0.0,0.0,50.0,2.0,0.0,1
KG3288,2025-12-10,2025-11-26,2025,0,Won,4.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,80.0,3.0,0.5,2
ZO4090,2026-02-02,2026-01-19,2026,0,Won,4.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.3333333333333333,3
IO4698,2025-11-03,2025-10-20,2025,0,Won,4.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,2
VN0555,2025-11-12,2025-10-29,2025,0,Won,4.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-10-16,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0.0,0.0,0.0,0.0,0.0,57.5,7.0,0.25,3
DT9882,2026-02-01,2026-01-18,2026,0,Won,4.0,CARD,Band B,True,True,684.0,684.0,1.0,2025-02-01,351.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,2
UG6928,2026-01-12,2025-12-29,2026,0,Won,4.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,3.0,2025-12-16,0.0,0.0,0.0,1.0,1.0,13.0,0.3333333333333333,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,0.0,0.0,0.0,0.0,50.0,4.0,0.3333333333333333,3
HT5665,2025-11-02,2025-10-19,2025,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-10-09,0.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,1.0,1.0,0.0,0.0,50.0,8.0,0.3333333333333333,2
XS2397,2025-12-11,2025-11-27,2025,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-11-17,0.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0.0,0.0,0.0,0.0,0.0,50.0,10.0,0.25,3
BA0420,2026-01-10,2025-12-27,2026,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.25,3
EC6016,2025-10-02,2025-09-18,2025,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,3.0,2025-09-09,0.0,0.0,0.0,1.0,1.0,9.0,0.3333333333333333,2.0,2025-07-07,0.0,0.0,0.0,85.0,0.0,73.0,0.0,4,1,1,2.0,2.0,2.0,0.0,0.0,57.5,8.0,0.25,3
CR6389,2025-12-08,2025-11-24,2025,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-11-13,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,1.0,1.0,0.0,0.0,50.0,9.0,0.3333333333333333,2
AG1011,2026-01-05,2025-12-22,2026,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-12-09,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0
PR0165,2025-11-03,2025-10-20,2025,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.5,2
BW1166,2026-02-02,2026-01-19,2026,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,6.0,2025-02-26,1.0,1.0,0.0,0.0,0.0,327.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0.0,1.0,1.0,1.0,1.0,0.0,10.0,0.25,3
LB1432,2025-04-03,2025-03-20,2025,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,4.0,2025-03-07,0.0,0.0,0.0,1.0,1.0,13.0,0.25,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,65.0,4.0,0.5,2
JB8197,2025-06-08,2025-05-25,2025,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,4.0,2025-05-19,0.0,0.0,1.0,1.0,1.0,6.0,0.25,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,80.0,10.0,0.3333333333333333,2
AQ9479,2025-05-02,2025-04-18,2025,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-04-10,0.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,75.0,2.0,0.5,2
EV7153,2025-08-01,2025-07-18,2025,0,Won,2.0,CARD,Band B,True,True,684.0,684.0,1.0,2024-08-01,351.0,1.0,2025-07-07,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,80.0,6.0,0.3333333333333333,2
TA9966,2025-06-08,2025-05-25,2025,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-05-12,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,0.5,2
YU1517,2025-06-07,2025-05-24,2025,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-05-23,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0.0,0.0,0.0,0.0,0.0,50.0,4.0,0.25,3
YR9462,2025-09-01,2025-08-18,2025,0,Won,10.0,CARD,Band B,True,True,684.0,684.0,1.0,2024-09-01,351.0,1.0,2025-08-12,0.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,2
SS8536,2025-06-02,2025-05-19,2025,0,Won,4.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2025-05-13,0.0,0.0,1.0,2.0,2.0,6.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0.0,0.0,0.0,0.0,0.0,60.0,5.0,0.25,3
HG6104,2026-02-12,2026-01-29,2026,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2026-01-22,0.0,0.0,1.0,1.0,1.0,7.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.4,4
HK0816,2025-06-10,2025-05-27,2025,0,Won,11.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-05-14,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,2
AX5713,2025-12-08,2025-11-24,2025,0,Won,9.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,1.0,1.0,0.0,0.0,50.0,5.0,0.3333333333333333,2
AD8939,2026-01-06,2025-12-23,2026,0,Won,3.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-12-10,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,1.0,1.0,1.0,2.0,0.0,50.0,3.0,0.3333333333333333,3
XG2801,2025-08-02,2025-07-19,2025,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-07-07,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,0.0,0.0,0.0,0.0,50.0,3.0,0.3333333333333333,3
OY0692,2025-03-01,2025-02-15,2025,0,Won,2.0,CARD,Band B,True,True,899.0,899.0,1.0,2024-03-01,351.0,1.0,2025-02-12,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GT3698,2025-06-09,2025-05-26,2025,0,Won,3.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,0.0,0.0,0.0,0.0,50.0,2.0,0.0,1
EY7513,2025-06-02,2025-05-19,2025,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0.0,0.0,0.0,0.0,0.0,75.0,3.0,0.0,1
YI0272,2026-02-06,2026-01-23,2026,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,2,1.0,2.0,2.0,0.0,1.0,50.0,5.0,0.3333333333333333,6
LZ6748,2026-01-07,2025-12-24,2026,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,80.0,5.0,0.3333333333333333,2
YP0754,2026-01-10,2025-12-27,2026,0,Won,6.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,3.0,2025-12-15,0.0,0.0,0.0,1.0,1.0,12.0,0.3333333333333333,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,0.0,0.0,0.0,0.0,50.0,6.0,0.3333333333333333,3
PJ2909,2026-01-09,2025-12-26,2026,0,Won,3.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-12-15,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2
TF3981,2026-02-07,2026-01-24,2026,0,Won,4.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0.0,1.0,1.0,0.0,0.0,50.0,3.0,0.25,3
RC4982,2025-02-07,2025-01-24,2025,0,Won,6.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-01-16,0.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
KQ0025,2024-12-06,2024-11-22,2024,0,Won,3.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,3.0,2024-11-11,0.0,0.0,0.0,3.0,3.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QF4953,2025-02-08,2025-01-25,2025,0,Won,8.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-01-20,0.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CA5819,2025-01-08,2024-12-25,2025,0,Won,7.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-12-12,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GC2576,2024-11-02,2024-10-19,2024,0,Won,4.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-11,0.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FM2282,2024-11-08,2024-10-25,2024,0,Won,6.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-22,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IM4570,2025-01-07,2024-12-24,2025,0,Won,6.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-12-12,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZY2922,2025-02-08,2025-01-25,2025,0,Won,4.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-01-13,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UT6608,2025-02-12,2025-01-29,2025,0,Won,6.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-01-16,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZM6218,2025-01-03,2024-12-20,2025,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-12-09,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HZ7974,2024-11-02,2024-10-19,2024,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-07,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EZ1842,2024-11-09,2024-10-26,2024,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-16,0.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FM9307,2024-12-08,2024-11-24,2024,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-11-13,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TF9991,2025-01-05,2024-12-22,2025,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-12-09,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LC6894,2025-02-04,2025-01-21,2025,0,Won,3.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TU8422,2025-01-07,2024-12-24,2025,0,Won,3.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-12-03,0.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WX3838,2024-12-06,2024-11-22,2024,0,Won,3.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-11-11,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AQ1524,2025-01-11,2024-12-28,2025,0,Won,3.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-12-16,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AC8349,2024-12-10,2024-11-26,2024,0,Won,3.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-11-13,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PE4655,2025-02-09,2025-01-26,2025,0,Won,3.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-01-13,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TF5035,2024-12-08,2024-11-24,2024,0,Won,3.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-04-03,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BG9958,2025-02-04,2025-01-21,2025,0,Won,3.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-01-13,0.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DL5617,2024-12-08,2024-11-24,2024,0,Won,3.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-11-13,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
VN0555,2024-11-12,2024-10-29,2024,0,Won,3.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-16,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IR6317,2024-12-01,2024-11-17,2024,0,Won,3.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MS9471,2025-02-10,2025-01-27,2025,0,Won,3.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-01-15,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HZ7043,2024-11-09,2024-10-26,2024,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2024-10-23,0.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NC5345,2024-11-11,2024-10-28,2024,0,Won,2.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-15,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TX9436,2025-02-06,2025-01-23,2025,0,Won,5.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-01-16,0.0,0.0,1.0,1.0,1.0,7.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PV8551,2025-02-08,2025-01-25,2025,0,Won,4.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-01-13,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CQ2551,2025-02-05,2025-01-22,2025,0,Won,6.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-01-15,0.0,0.0,1.0,1.0,1.0,7.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QX5078,2025-02-12,2025-01-29,2025,0,Won,4.0,CARD,Band B,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-01-22,0.0,0.0,1.0,1.0,1.0,7.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
